"https://www.musicfestivalwizard.com/festivals/rhythm-n-blooms-2020/","Rhythm N Blooms 2020","Knoxville, TN","Cancelled"
"https://www.musicfestivalwizard.com/festivals/trondossa-festival-2020/","Trondossa Festival 2020","North Charleston, SC","Cancelled"
"https://www.musicfestivalwizard.com/festivals/chicago-open-air-2020/","Chicago Open Air 2020","Bridgeview, IL","Cancelled"
"https://www.musicfestivalwizard.com/festivals/lightning-in-a-bottle-2020/","Lightning in a Bottle 2020","Bakersfield, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/maryland-deathfest-2020/","Maryland Deathfest 2020","Baltimore, MD","Cancelled"
"https://www.musicfestivalwizard.com/festivals/rooster-walk-2020/","Rooster Walk 2020","Axton, VA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/delfest-2020/","DelFest 2020","Cumberland, MD","Postponed"
"https://www.musicfestivalwizard.com/festivals/punk-rock-bowling-2020/","Punk Rock Bowling 2020","Las Vegas, NV","Cancelled"
"https://www.musicfestivalwizard.com/festivals/dark-star-jubilee-2020/","Dark Star Jubilee 2020","Thornville, OH","Cancelled"
"https://www.musicfestivalwizard.com/festivals/rocklahoma-2020/","Rocklahoma 2020","Pryor, OK","Cancelled"
"https://www.musicfestivalwizard.com/festivals/boston-calling-2020/","Boston Calling 2020","Allston, MA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/bigfoot-electro-2020/","Bigfoot Electro 2020","Tracy City, TN","Cancelled"
"https://www.musicfestivalwizard.com/festivals/gather-outdoors-festival-2020/","Gather Outdoors Festival 2020","Monticello, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/illfest-2020/","ILLfest 2020","Austin, TX","Cancelled"
"https://www.musicfestivalwizard.com/festivals/riverbend-festival-2020/","Riverbend Festival 2020","Chattanooga, TN","Postponed"
"https://www.musicfestivalwizard.com/festivals/campout-for-the-cause/","Campout for the Cause 2020","Buena Vista, CO","Cancelled"
"https://www.musicfestivalwizard.com/festivals/camp-anarchy-2020/","Camp Anarchy 2020","Thornville, OH","Cancelled"
"https://www.musicfestivalwizard.com/festivals/mountain-jam-2020/","Mountain Jam 2020","Bethel NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/cma-music-festival-2020/","CMA Music Festival 2020","Nashville, TN","Cancelled"
"https://www.musicfestivalwizard.com/festivals/disc-jam-2020/","Disc Jam 2020","Stephentown, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/nelsonville-music-festival-2020/","Nelsonville Music Festival 2020","Nelsonville, OH","Cancelled"
"https://www.musicfestivalwizard.com/festivals/backwoods-music-festival-2020/","Backwoods Music Festival 2020","Ozark, AR","Cancelled"
"https://www.musicfestivalwizard.com/festivals/born-raised-festival-2020/","Born & Raised Festival 2020","Pyror, OK","Cancelled"
"https://www.musicfestivalwizard.com/festivals/governors-ball-music-festival-2020/","Governors Ball Music Festival 2020","New York City, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/oblivion-access-festival-2020/","Oblivion Access Festival 2020","Austin, TX","Cancelled"
"https://www.musicfestivalwizard.com/festivals/chicago-blues-festival-2020/","Chicago Blues Festival 2020","Chicago, IL","Cancelled"
"https://www.musicfestivalwizard.com/festivals/bunbury-music-festival-2020/","Bunbury Music Festival 2020","Cincinnati, OH","Cancelled"
"https://www.musicfestivalwizard.com/festivals/playboy-jazz-festival-2020/","Playboy Jazz Festival 2020","Los Angeles, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/hot-97-summer-jam-2020/","Hot 97 Summer Jam 2020","East Rutherford, NJ","Cancelled"
"https://www.musicfestivalwizard.com/festivals/virgin-fest-2020/","Virgin Fest 2020","Los Angeles, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/middle-waves-2020/","Middle Waves 2020","Fort Wayne, IN","Cancelled"
"https://www.musicfestivalwizard.com/festivals/beyond-wonderland-at-the-gorge-2020/","Beyond Wonderland at The Gorge 2020","George, WA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/spring-awakening-2020/","Spring Awakening 2020","Chicago, IL","Cancelled"
"https://www.musicfestivalwizard.com/festivals/taste-of-country-2020/","TrailBlazer Music Festival 2020","Hunter Mountain, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/paradiso-festival-2020/","Paradiso Festival 2020","George, WA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/second-sky-festival-2020/","Second Sky Festival 2020","Oakland, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/clearwater-festival-2020/","Clearwater Festival 2020","Croton-On-Hudson, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/country-jam-colorado-2020/","Country Jam Colorado 2020","Grand Junction, CO","Cancelled"
"https://www.musicfestivalwizard.com/festivals/sonic-bloom-2020/","Sonic Bloom 2020","Rye, CO","Cancelled"
"https://www.musicfestivalwizard.com/festivals/firefly-music-festival-2020/","Firefly Music Festival 2020","Dover, DE","Cancelled"
"https://www.musicfestivalwizard.com/festivals/telluride-bluegrass-festival-2020/","Telluride Bluegrass Festival 2020","Telluride, CO","Cancelled"
"https://www.musicfestivalwizard.com/festivals/4-peaks-music-festival-2020/","4 Peaks Music Festival 2020","Bend, OR","Cancelled"
"https://www.musicfestivalwizard.com/festivals/stilldream-festival-2020/","Stilldream Festival 2020","Belden, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/beyond-wonderland-2020/","Beyond Wonderland 2020","San Bernardino, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/country-lakeshake-2020/","Country LakeShake 2020","Chicago, IL","Cancelled"
"https://www.musicfestivalwizard.com/festivals/maypop-fest-2020/","Maypop Music Fest 2020","Nashville, TN","Cancelled"
"https://www.musicfestivalwizard.com/festivals/camp-nowhere-texas-2020/","Camp Nowhere Texas 2020","Dallas/Austin, TX","Cancelled"
"https://www.musicfestivalwizard.com/festivals/romp-fest-2020/","ROMP Fest 2020","Owensboro, KY","Postponed"
"https://www.musicfestivalwizard.com/festivals/heartland-stampede-2020/","Heartland Stampede 2020","Topeka, Kansas","Cancelled"
"https://www.musicfestivalwizard.com/festivals/kate-wolf-music-festival-2020/","Kate Wolf Music Festival 2020","Laytonville, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/electric-forest-2020/","Electric Forest 2020","Rothbury, MI","Cancelled"
"https://www.musicfestivalwizard.com/festivals/shadow-of-the-city-2020/","Shadow of the City 2020","Asbury Park, NJ","Cancelled"
"https://www.musicfestivalwizard.com/festivals/essence-music-festival-2020/","Essence Music Festival 2020","New Orleans, LA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/the-peach-music-festival-2020/","The Peach Music Festival 2020","Scranton, PA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/moe-down-2020/","moe.down 2020","Turin, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/waterfront-blues-fest-2020/","Waterfront Blues Fest 2020","Portland, OR","Cancelled"
"https://www.musicfestivalwizard.com/festivals/high-sierra-music-festival-2020/","High Sierra Music Festival 2020","Quincy, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/sunset-music-festival-2020/","Sunset Music Festival 2020","Tampa, FL","July 3-4, 2020"
"https://www.musicfestivalwizard.com/festivals/great-blue-heron-festival-2020/","Great Blue Heron Festival 2020","Sherman, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/d-c-jam-2020/","D.C. Jam 2020","Landover, MD","July 4, 2020"
"https://www.musicfestivalwizard.com/festivals/camp-bisco-2020/","Camp Bisco 2020","Scranton, PA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/4848-festival-2020/","4848 Festival 2020","Snowshoe, WV","Cancelled"
"https://www.musicfestivalwizard.com/festivals/the-ride-festival-2020/","The Ride Festival 2020","Telluride, CO","July 10-12, 2020"
"https://www.musicfestivalwizard.com/festivals/levitate-festival-2020/","Levitate Festival 2020","Marshfield, MA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/global-dance-festival-2020/","Global Dance Festival 2020","Denver, CO","Cancelled"
"https://www.musicfestivalwizard.com/festivals/targhee-festival-2020/","Targhee Festival 2020","Alta, WY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/green-river-music-festival-2020/","Green River Music Festival 2020","Greenfield, MA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/inkcarceration-festival-2020/","Inkcarceration Festival 2020","Mansfield, OH","Cancelled"
"https://www.musicfestivalwizard.com/festivals/80-35-music-festival-2020/","80/35 Music Festival 2020","Des Moines, IA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/basilica-block-party-2020/","Basilica Block Party 2020","Minneapolis, MN","Cancelled"
"https://www.musicfestivalwizard.com/festivals/audiotistic-bay-area-2020/","Audiotistic Bay Area 2020","Mountain View, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/four-chord-music-festival-2020/","Four Chord Music Fest 2020","Washington, PA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/burger-boogaloo-2020/","Burger Boogaloo 2020","Oakland, CA","October 31-November 1, 2020"
"https://www.musicfestivalwizard.com/festivals/grassroots-finger-lakes-festival-2020/","Grassroots Finger Lakes Festival 2020","Trumansburg, NY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/great-south-bay-music-festival-2020/","Great South Bay Music Festival 2020","Patchogue, NY","July 16-19, 2020"
"https://www.musicfestivalwizard.com/festivals/country-thunder-wisconsin-2020/","Country Thunder Wisconsin 2020","Twin Lakes, WI","July 16-19, 2020"
"https://www.musicfestivalwizard.com/festivals/wanderlust-squaw-valley-2020/","Wanderlust Squaw Valley 2020","Squaw Valley, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/moondance-jam-2020/","Moondance Jam 2020","Walker, MN","July 16-18, 2020"
"https://www.musicfestivalwizard.com/festivals/country-jam-wisconsin-2020/","Country Jam Wisconsin 2020","Eau Claire, WI","July 16-18, 2020"
"https://www.musicfestivalwizard.com/festivals/rock-usa-2020/","Rock USA 2020","Oshkosh, WI","July 16-18, 2020"
"https://www.musicfestivalwizard.com/festivals/rock-fest-wisconsin-2020/","Rock Fest Wisconsin 2020","Cadott, WI","July 16-18, 2020"
"https://www.musicfestivalwizard.com/festivals/northwest-string-summit-2020/","Northwest String Summit 2020","North Plains, OR","Cancelled"
"https://www.musicfestivalwizard.com/festivals/forecastle-festival-2020/","Forecastle Festival 2020","Louisville, KY","Cancelled"
"https://www.musicfestivalwizard.com/festivals/pitchfork-festival-2020/","Pitchfork Festival 2020","Chicago, IL","Cancelled"
"https://www.musicfestivalwizard.com/festivals/faster-horses-country-festival-2020/","Faster Horses Country Festival 2020","Brooklyn, MI","July 17-19, 2020"
"https://www.musicfestivalwizard.com/festivals/northern-nights-2020/","Northern Nights 2020","Piercy, CA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/under-the-big-sky-fest-2020/","Under the Big Sky Fest 2020","Whitefish, MT","Cancelled"
"https://www.musicfestivalwizard.com/festivals/big-dub-festival-2020/","Big Dub Festival 2020","Artemas, PA","July 21-26, 2020"
"https://www.musicfestivalwizard.com/festivals/floydfest-2020/","Floydfest 2020","Floyd, VA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/red-ants-pants-festival-2020/","Red Ants Pants Festival 2020","White Sulphur Springs, MT","Cancelled"
"https://www.musicfestivalwizard.com/festivals/capitol-hill-block-party-2020/","Capitol Hill Block Party 2020","Seattle, WA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/rockygrass-festival-2020/","Rockygrass Festival 2020","Lyons, CO","July 24-26, 2020"
"https://www.musicfestivalwizard.com/festivals/beach-road-weekend-2020/","Beach Road Weekend 2020","Martha's Vineyard, MA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/suboctave-music-festival-2020/","SubOctave Music Festival 2020","Houston, MN","July 24-26, 2020"
"https://www.musicfestivalwizard.com/festivals/mopop-festival-2020/","Mo Pop Festival 2020","Detroit, MI","Cancelled"
"https://www.musicfestivalwizard.com/festivals/underground-music-showcase-ums-2020/","Underground Music Showcase (UMS) 2020","Denver, Co","July 25, 2020"
"https://www.musicfestivalwizard.com/festivals/float-fest-2020/","Float Fest 2020","Gonzales, TX","Cancelled"
"https://www.musicfestivalwizard.com/festivals/camp-fuzz-2020/","Camp Fuzz 2020","Woodstock, NY","July 28-31, 2020"
"https://www.musicfestivalwizard.com/festivals/lollapalooza-chicago-2020/","Lollapalooza Chicago 2020","Chicago, IL","July 30-August 2, 2020"
"https://www.musicfestivalwizard.com/festivals/pickathon-2020/","Pickathon 2020","Happy Valley, OR","Cancelled"
"https://www.musicfestivalwizard.com/festivals/watershed-country-music-festival-2020/","Watershed Country Music Festival 2020","George, WA","July 31-August 2, 2020"
"https://www.musicfestivalwizard.com/festivals/newport-folk-festival-2020/","Newport Folk Festival 2020","Newport, RI","Cancelled"
"https://www.musicfestivalwizard.com/festivals/xponential-festival-2020/","XPoNential Festival 2020","Camden, NJ","Cancelled"
"https://www.musicfestivalwizard.com/festivals/hinterland-festival-2020/","Hinterland Festival 2020","Des Moines, IA","July 31-August 2, 2020"
"https://www.musicfestivalwizard.com/festivals/arise-music-festival-2020/","Arise Music Festival 2020","Loveland, CO","Cancelled"
"https://www.musicfestivalwizard.com/festivals/musikfest-2020/","Musikfest 2020","Bethlehem, PA","July 31-August 9, 2020"
"https://www.musicfestivalwizard.com/festivals/flood-city-festival-2020/","Flood City Festival 2020","Johnstown, PA","Cancelled"
"https://www.musicfestivalwizard.com/festivals/what-music-festival-2020/","What? Music Festival 2020","Columbus, OH","July 31-August 2, 2020"
"https://www.musicfestivalwizard.com/festivals/hard-summer-2020/","Hard Summer 2020","Fontana, CA","August 1-2, 2020"
"https://www.musicfestivalwizard.com/festivals/roots-picnic-2020/","Roots Picnic 2020","Philadelphia, PA","August 1, 2020"
"https://www.musicfestivalwizard.com/festivals/gathering-of-the-juggalos-2020/","Gathering of the Juggalos 2020","Springville, IN","August 5-9, 2020"
"https://www.musicfestivalwizard.com/festivals/maha-music-festival-2020/","MAHA Festival 2020","Omaha, NE","Cancelled"
"https://www.musicfestivalwizard.com/festivals/bellwether-2020/","Bellwether 2020","Waynesville, Ohio","August 6-8, 2020"
"https://www.musicfestivalwizard.com/festivals/we-fest-2020/","WE Fest 2020","Detroit Lakes, MN","Cancelled"
"https://www.musicfestivalwizard.com/festivals/summer-meltdown-2020/","Summer Meltdown 2020","Darrington, WA","August 6-9, 2020"
"https://www.musicfestivalwizard.com/festivals/newport-jazz-festival-2020/","Newport Jazz Festival 2020","Newport, RI","August 7-9, 2020"
"https://www.musicfestivalwizard.com/festivals/the-werk-out-2020/","The Werk Out 2020","Thornville, OH","Cancelled"
"https://www.musicfestivalwizard.com/festivals/secret-stages-festival-2020/","Secret Stages Festival 2020","Birmingham, AL","Cancelled"
"https://www.musicfestivalwizard.com/festivals/oregon-jamboree-2020/","Oregon Jamboree 2020","Sweet Home, OR","July 31-August 2, 2020"
"https://www.musicfestivalwizard.com/festivals/moonrise-festival-2020/","Moonrise Festival 2020","Baltimore, MD","August 7-9, 2020"
"https://www.musicfestivalwizard.com/festivals/peak-to-sky-festival-2020/","Peak to Sky Festival 2020","Big Sky, MT","August 7-8, 2020"
"https://www.musicfestivalwizard.com/festivals/outside-lands-2020/","Outside Lands 2020","San Francisco, CA","August 7-9, 2020"
"https://www.musicfestivalwizard.com/festivals/telluride-jazz-festival-2020/","Telluride Jazz Festival 2020","Telluride, CO","August 7-9, 2020"
"https://www.musicfestivalwizard.com/festivals/rockin-the-rivers-2019-2/","Rockin’ The Rivers 2020","Three Forks, MT","August 13-15, 2020"
"https://www.musicfestivalwizard.com/festivals/country-usa-2020/","Country USA 2020","Oshkosh, WI","August 13-15, 2020"
"https://www.musicfestivalwizard.com/festivals/philadelphia-folk-festival-2020/","Philadelphia Folk Festival 2020","Upper Salford, PA","August 13-16, 2020"
"https://www.musicfestivalwizard.com/festivals/country-fest-2020/","Country Fest 2020","Cadott, WI","August 13-15, 2020"
"https://www.musicfestivalwizard.com/festivals/moonlight-music-fest-2020/","Moonlight Music Fest 2020","Big Sky, MT","Postponed"
